"","gold_price_dates","prices"
"874",1981-05-24,123.05353291
"875",1981-05-25,123.05353291
"876",1981-05-26,123.681512575
"877",1981-05-27,123.81121417
"878",1981-05-28,124.1278478
"879",1981-05-29,125.859379645
"880",1981-05-30,125.859379645
"881",1981-05-31,125.859379645
"882",1981-06-01,126.906945525
"883",1981-06-02,126.3921826
"884",1981-06-03,127.64316537
"885",1981-06-04,127.017673985
"886",1981-06-05,125.129069465
"887",1981-06-06,125.129069465
"888",1981-06-07,125.129069465
"889",1981-06-08,123.542168895
"890",1981-06-09,125.359857435
"891",1981-06-10,123.756160975
"892",1981-06-11,124.85753591
"893",1981-06-12,125.036381035
"894",1981-06-13,125.036381035
"895",1981-06-14,125.036381035
"896",1981-06-15,123.98166135
"897",1981-06-16,123.630502835
"898",1981-06-17,122.247641225
"899",1981-06-18,122.74623033
"900",1981-06-19,122.00596703
"901",1981-06-20,122.00596703
"902",1981-06-21,122.00596703
"903",1981-06-22,122.242664665
"904",1981-06-23,123.257260835
"905",1981-06-24,123.901103285
"906",1981-06-25,123.28991951
"907",1981-06-26,119.65827485
"908",1981-06-27,119.65827485
"909",1981-06-28,119.65827485
"910",1981-06-29,117.555989285
"911",1981-06-30,115.19989916
"912",1981-07-01,115.799885675
"913",1981-07-02,112.625462465
"914",1981-07-03,113.260595935
"915",1981-07-04,113.260595935
"916",1981-07-05,113.260595935
"917",1981-07-06,109.290545195
"918",1981-07-07,110.43981952
"919",1981-07-08,110.509802395
"920",1981-07-09,112.28674535
"921",1981-07-10,114.051246905
"922",1981-07-11,114.051246905
"923",1981-07-12,114.051246905
"924",1981-07-13,114.93925183
"925",1981-07-14,111.850363245
"926",1981-07-15,111.69080229
"927",1981-07-16,115.016699545
"928",1981-07-17,113.58251716
"929",1981-07-18,113.58251716
"930",1981-07-19,113.58251716
"931",1981-07-20,114.593069875
"932",1981-07-21,114.03476205
"933",1981-07-22,113.07304183
"934",1981-07-23,114.68606934
"935",1981-07-24,112.85842768
"936",1981-07-25,112.85842768
"937",1981-07-26,112.85842768
"938",1981-07-27,113.69822218
"939",1981-07-28,111.51911097
"940",1981-07-29,111.909459895
"941",1981-07-30,111.873379835
"942",1981-07-31,113.68702492
"943",1981-08-01,113.68702492
"944",1981-08-02,113.68702492
"945",1981-08-03,111.40216181
"946",1981-08-04,111.87991157
"947",1981-08-05,110.84354295
"948",1981-08-06,112.201832795
"949",1981-08-07,113.562299885
"950",1981-08-08,113.562299885
"951",1981-08-09,113.562299885
"952",1981-08-10,112.248488045
"953",1981-08-11,113.246910395
"954",1981-08-12,114.197433355
"955",1981-08-13,114.738634255
"956",1981-08-14,115.58122807
"957",1981-08-15,115.58122807
"958",1981-08-16,115.58122807
"959",1981-08-17,114.125273235
"960",1981-08-18,118.17339376
"961",1981-08-19,121.051400615
"962",1981-08-20,119.18798993
"963",1981-08-21,117.71990473
"964",1981-08-22,117.71990473
"965",1981-08-23,117.71990473
"966",1981-08-24,119.377410245
"967",1981-08-25,115.5432818
"968",1981-08-26,114.923389045
"969",1981-08-27,115.967222505
"970",1981-08-28,118.81723621
"971",1981-08-29,118.81723621
"972",1981-08-30,118.81723621
"973",1981-08-31,118.81723621
"974",1981-09-01,118.76187198
"975",1981-09-02,120.79915123
"976",1981-09-03,121.771135605
"977",1981-09-04,123.201274535
"978",1981-09-05,123.201274535
"979",1981-09-06,123.201274535
"980",1981-09-07,123.94184887
"981",1981-09-08,124.25723836
"982",1981-09-09,124.882107675
"983",1981-09-10,125.58286953
"984",1981-09-11,128.602086275
"985",1981-09-12,128.602086275
"986",1981-09-13,128.602086275
"987",1981-09-14,130.310290495
"988",1981-09-15,126.14211046
"989",1981-09-16,125.55612052
"990",1981-09-17,129.21389212
"991",1981-09-18,125.98348261
"992",1981-09-19,125.98348261
"993",1981-09-20,125.98348261
"994",1981-09-21,128.80643627
"995",1981-09-22,130.65585038
"996",1981-09-23,131.247127915
"997",1981-09-24,129.354168905
"998",1981-09-25,129.809524145
"999",1981-09-26,129.809524145
"1000",1981-09-27,129.809524145
"1001",1981-09-28,121.5275952
"1002",1981-09-29,123.059442575
"1003",1981-09-30,120.3829864
"1004",1981-10-01,122.566763135
"1005",1981-10-02,122.740320665
"1006",1981-10-03,122.740320665
"1007",1981-10-04,122.740320665
"1008",1981-10-05,123.736254735
"1009",1981-10-06,123.720080915
"1010",1981-10-07,124.88366285
"1011",1981-10-08,122.800039385
"1012",1981-10-09,127.560741095
"1013",1981-10-10,127.560741095
"1014",1981-10-11,127.560741095
"1015",1981-10-12,128.307847165
"1016",1981-10-13,126.684866535
"1017",1981-10-14,126.33806251
"1018",1981-10-15,127.32093311
"1019",1981-10-16,125.39376025
"1020",1981-10-17,125.39376025
"1021",1981-10-18,125.39376025
"1022",1981-10-19,125.45783346
"1023",1981-10-20,126.42453024
"1024",1981-10-21,125.227978595
"1025",1981-10-22,124.805593065
"1026",1981-10-23,124.21742588
"1027",1981-10-24,124.21742588
"1028",1981-10-25,124.21742588
"1029",1981-10-26,123.9039026
"1030",1981-10-27,122.033649145
"1031",1981-10-28,122.18823354
"1032",1981-10-29,119.268547995
"1033",1981-10-30,120.56898533
"1034",1981-10-31,120.56898533
"1035",1981-11-01,120.56898533
"1036",1981-11-02,122.031782935
"1037",1981-11-03,121.60473188
"1038",1981-11-04,122.544990685
"1039",1981-11-05,122.33877448
"1040",1981-11-06,122.0812375
"1041",1981-11-07,122.0812375
"1042",1981-11-08,122.0812375
"1043",1981-11-09,121.55683249
"1044",1981-11-10,121.205051905
"1045",1981-11-11,116.87762195
"1046",1981-11-12,115.75043111
"1047",1981-11-13,116.762227965
"1048",1981-11-14,116.762227965
"1049",1981-11-15,116.762227965
"1050",1981-11-16,115.319647635
"1051",1981-11-17,112.6382149
"1052",1981-11-18,112.91130363
"1053",1981-11-19,113.4780094
"1054",1981-11-20,114.12558427
"1055",1981-11-21,114.12558427
"1056",1981-11-22,114.12558427
"1057",1981-11-23,112.4018283
"1058",1981-11-24,112.120341625
"1059",1981-11-25,114.93178699
"1060",1981-11-26,115.62352883
"1061",1981-11-27,115.394296035
"1062",1981-11-28,115.394296035
"1063",1981-11-29,115.394296035
"1064",1981-11-30,118.658297325
"1065",1981-12-01,115.923055535
"1066",1981-12-02,115.03069612
"1067",1981-12-03,119.52204152
"1068",1981-12-04,120.370233965
"1069",1981-12-05,120.370233965
"1070",1981-12-06,120.370233965
"1071",1981-12-07,119.17368232
"1072",1981-12-08,119.29125355
"1073",1981-12-09,115.734568325
"1074",1981-12-10,116.574984895
"1075",1981-12-11,121.0174978
"1076",1981-12-12,121.0174978
"1077",1981-12-13,121.0174978
"1078",1981-12-14,119.07228491
"1079",1981-12-15,116.23191329
"1080",1981-12-16,117.45739119
"1081",1981-12-17,117.47294294
"1082",1981-12-18,117.120540285
"1083",1981-12-19,117.120540285
"1084",1981-12-20,117.120540285
"1085",1981-12-21,118.57089649
"1086",1981-12-22,114.84594133
"1087",1981-12-23,114.081728335
"1088",1981-12-24,114.422000625
"1089",1981-12-25,114.422000625
"1090",1981-12-26,114.422000625
"1091",1981-12-27,114.422000625
"1092",1981-12-28,114.422000625
"1093",1981-12-29,112.357972365
"1094",1981-12-30,111.925011645
"1095",1981-12-31,112.75454199
"1096",1982-01-01,112.75454199
"1097",1982-01-02,112.75454199
"1098",1982-01-03,112.75454199
"1099",1982-01-04,112.604312085
"1100",1982-01-05,113.72932568
"1101",1982-01-06,113.71377393
"1102",1982-01-07,112.30665159
"1103",1982-01-08,112.889220145
"1104",1982-01-09,112.889220145
"1105",1982-01-10,112.889220145
"1106",1982-01-11,112.45719253
"1107",1982-01-12,111.15271174
"1108",1982-01-13,110.71850688
"1109",1982-01-14,105.474145745
"1110",1982-01-15,106.967113745
"1111",1982-01-16,106.967113745
"1112",1982-01-17,106.967113745
"1113",1982-01-18,103.9976626
"1114",1982-01-19,106.560279965
"1115",1982-01-20,105.59140594
"1116",1982-01-21,106.784225165
"1117",1982-01-22,107.584829255
"1118",1982-01-23,107.584829255
"1119",1982-01-24,107.584829255
"1120",1982-01-25,106.440842525
"1121",1982-01-26,105.62437565
"1122",1982-01-27,108.620575805
"1123",1982-01-28,108.07595352
"1124",1982-01-29,110.293944105
"1125",1982-01-30,110.293944105
"1126",1982-01-31,110.293944105
"1127",1982-02-01,108.916681125
"1128",1982-02-02,106.78764655
"1129",1982-02-03,107.791356495
"1130",1982-02-04,108.613110965
"1131",1982-02-05,110.25195438
"1132",1982-02-06,110.25195438
"1133",1982-02-07,110.25195438
"1134",1982-02-08,108.301453895
"1135",1982-02-09,107.817483435
"1136",1982-02-10,108.804708525
"1137",1982-02-11,108.13131775
"1138",1982-02-12,108.40378441
"1139",1982-02-13,108.40378441
"1140",1982-02-14,108.40378441
"1141",1982-02-15,107.35497439
"1142",1982-02-16,107.919502915
"1143",1982-02-17,108.030853445
"1144",1982-02-18,105.12796379
"1145",1982-02-19,105.643970855
"1146",1982-02-20,105.643970855
"1147",1982-02-21,105.643970855
"1148",1982-02-22,103.3942547
"1149",1982-02-23,103.85396443
"1150",1982-02-24,104.485054445
"1151",1982-02-25,105.630285315
"1152",1982-02-26,104.93947658
"1153",1982-02-27,104.93947658
"1154",1982-02-28,104.93947658
"1155",1982-03-01,103.329870455
"1156",1982-03-02,104.695314105
"1157",1982-03-03,102.485099395
"1158",1982-03-04,99.4814344
"1159",1982-03-05,97.328139095
"1160",1982-03-06,97.328139095
"1161",1982-03-07,97.328139095
"1162",1982-03-08,96.91912807
"1163",1982-03-09,93.925416195
"1164",1982-03-10,95.79318137
"1165",1982-03-11,96.167356475
"1166",1982-03-12,93.13694247
"1167",1982-03-13,93.13694247
"1168",1982-03-14,93.13694247
"1169",1982-03-15,90.688785985
"1170",1982-03-16,92.783295675
"1171",1982-03-17,90.451155245
"1172",1982-03-18,92.87878342
"1173",1982-03-19,91.62406823
"1174",1982-03-20,91.62406823
"1175",1982-03-21,91.62406823
"1176",1982-03-22,91.82935133
"1177",1982-03-23,94.437379805
"1178",1982-03-24,96.172955105
"1179",1982-03-25,94.989777965
"1180",1982-03-26,93.42931537
"1181",1982-03-27,93.42931537
"1182",1982-03-28,93.42931537
"1183",1982-03-29,92.56463807
"1184",1982-03-30,94.367085895
"1185",1982-03-31,92.925127635
"1186",1982-04-01,94.451065345
"1187",1982-04-02,94.79662523
"1188",1982-04-03,94.79662523
"1189",1982-04-04,94.79662523
"1190",1982-04-05,98.123766625
"1191",1982-04-06,101.650281455
"1192",1982-04-07,103.392699525
"1193",1982-04-08,101.968781295
"1194",1982-04-09,101.968781295
"1195",1982-04-10,101.968781295
"1196",1982-04-11,101.968781295
"1197",1982-04-12,101.968781295
"1198",1982-04-13,102.45057451
"1199",1982-04-14,106.886866715
"1200",1982-04-15,105.594205255
"1201",1982-04-16,106.00383835
"1202",1982-04-17,106.00383835
"1203",1982-04-18,106.00383835
"1204",1982-04-19,103.72146352
"1205",1982-04-20,100.916860925
"1206",1982-04-21,100.751390305
"1207",1982-04-22,100.449064285
"1208",1982-04-23,101.033188015
"1209",1982-04-24,101.033188015
"1210",1982-04-25,101.033188015
"1211",1982-04-26,104.127986265
"1212",1982-04-27,101.968781295
"1213",1982-04-28,103.68102897
"1214",1982-04-29,101.45899493
"1215",1982-04-30,103.32955942
"1216",1982-05-01,103.32955942
"1217",1982-05-02,103.32955942
"1218",1982-05-03,103.277616575
"1219",1982-05-04,99.450641935
"1220",1982-05-05,98.25844478
"1221",1982-05-06,96.089597725
"1222",1982-05-07,96.43577968
"1223",1982-05-08,96.43577968
"1224",1982-05-09,96.43577968
"1225",1982-05-10,94.082799905
"1226",1982-05-11,94.11172616
"1227",1982-05-12,95.305789525
"1228",1982-05-13,95.38385931
"1229",1982-05-14,95.65445976
"1230",1982-05-15,95.65445976
"1231",1982-05-16,95.65445976
"1232",1982-05-17,97.385369535
"1233",1982-05-18,98.41645056
"1234",1982-05-19,99.9293248
"1235",1982-05-20,99.942077235
"1236",1982-05-21,99.336181055
"1237",1982-05-22,99.336181055
"1238",1982-05-23,99.336181055
"1239",1982-05-24,96.13345366
"1240",1982-05-25,94.413119075
"1241",1982-05-26,96.06813631
"1242",1982-05-27,94.151849675
"1243",1982-05-28,95.558972015
"1244",1982-05-29,95.558972015
"1245",1982-05-30,95.558972015
"1246",1982-05-31,95.558972015
"1247",1982-06-01,93.13383212
"1248",1982-06-02,91.695295245
"1249",1982-06-03,93.200082575
"1250",1982-06-04,92.315499035
"1251",1982-06-05,92.315499035
"1252",1982-06-06,92.315499035
"1253",1982-06-07,93.707691695
"1254",1982-06-08,96.582277165
"1255",1982-06-09,93.13880868
"1256",1982-06-10,96.388191325
"1257",1982-06-11,95.10454988
"1258",1982-06-12,95.10454988
"1259",1982-06-13,95.10454988
"1260",1982-06-14,94.971115865
"1261",1982-06-15,92.70149347
"1262",1982-06-16,93.290904795
"1263",1982-06-17,92.825596435
"1264",1982-06-18,91.18239853
"1265",1982-06-19,91.18239853
"1266",1982-06-20,91.18239853
"1267",1982-06-21,88.04467745
"1268",1982-06-22,88.88073953
"1269",1982-06-23,88.9186858
"1270",1982-06-24,91.538533605
"1271",1982-06-25,90.229076255
"1272",1982-06-26,90.229076255
"1273",1982-06-27,90.229076255
"1274",1982-06-28,89.89782398
"1275",1982-06-29,92.10244006
"1276",1982-06-30,92.436802685
"1277",1982-07-01,92.338515625
"1278",1982-07-02,93.16493562
"1279",1982-07-03,93.16493562
"1280",1982-07-04,93.16493562
"1281",1982-07-05,94.368019
"1282",1982-07-06,93.6464178
"1283",1982-07-07,91.583322645
"1284",1982-07-08,93.16555769
"1285",1982-07-09,95.76269994
"1286",1982-07-10,95.76269994
"1287",1982-07-11,95.76269994
"1288",1982-07-12,100.00583941
"1289",1982-07-13,101.175642045
"1290",1982-07-14,105.375858685
"1291",1982-07-15,103.811352635
"1292",1982-07-16,103.009504405
"1293",1982-07-17,103.009504405
"1294",1982-07-18,103.009504405
"1295",1982-07-19,104.00637158
"1296",1982-07-20,102.00641653
"1297",1982-07-21,106.306475405
"1298",1982-07-22,105.936343755
"1299",1982-07-23,106.61471109
"1300",1982-07-24,106.61471109
"1301",1982-07-25,106.61471109
"1302",1982-07-26,105.062957475
"1303",1982-07-27,104.01321435
"1304",1982-07-28,102.842789645
"1305",1982-07-29,100.8686505
"1306",1982-07-30,101.564435795
"1307",1982-07-31,101.564435795
"1308",1982-08-01,101.564435795
"1309",1982-08-02,104.10652485
"1310",1982-08-03,105.18519423
"1311",1982-08-04,103.93172318
"1312",1982-08-05,104.36095148
"1313",1982-08-06,103.560036355
"1314",1982-08-07,103.560036355
"1315",1982-08-08,103.560036355
"1316",1982-08-09,100.89664365
"1317",1982-08-10,100.41391733
"1318",1982-08-11,99.40243151
"1319",1982-08-12,99.58967458
"1320",1982-08-13,100.69758125
"1321",1982-08-14,100.69758125
"1322",1982-08-15,100.69758125
"1323",1982-08-16,99.70786788
"1324",1982-08-17,100.481411925
"1325",1982-08-18,104.24835681
"1326",1982-08-19,105.64117154
"1327",1982-08-20,112.380988955
"1328",1982-08-21,112.380988955
"1329",1982-08-22,112.380988955
"1330",1982-08-23,112.23013698
"1331",1982-08-24,120.38796296
"1332",1982-08-25,115.873289935
"1333",1982-08-26,123.346838915
"1334",1982-08-27,126.80648122
"1335",1982-08-28,126.80648122
"1336",1982-08-29,126.80648122
"1337",1982-08-30,126.80648122
"1338",1982-08-31,122.33939655
"1339",1982-09-01,120.844873375
"1340",1982-09-02,121.10147725
"1341",1982-09-03,136.067548345
"1342",1982-09-04,136.067548345
"1343",1982-09-05,136.067548345
"1344",1982-09-06,137.156170845
"1345",1982-09-07,145.93948821
"1346",1982-09-08,140.54365303
"1347",1982-09-09,142.568801915
"1348",1982-09-10,134.782973795
"1349",1982-09-11,134.782973795
"1350",1982-09-12,134.782973795
"1351",1982-09-13,132.44056921
"1352",1982-09-14,135.49182256
"1353",1982-09-15,133.4526771
"1354",1982-09-16,134.05297465
"1355",1982-09-17,133.4837806
"1356",1982-09-18,133.4837806
"1357",1982-09-19,133.4837806
"1358",1982-09-20,127.538968645
"1359",1982-09-21,127.55794178
"1360",1982-09-22,132.13077835
"1361",1982-09-23,131.25801414
"1362",1982-09-24,131.660804465
"1363",1982-09-25,131.660804465
"1364",1982-09-26,131.660804465
"1365",1982-09-27,124.591600985
"1366",1982-09-28,123.658495985
"1367",1982-09-29,124.81772343
"1368",1982-09-30,118.9646668
"1369",1982-10-01,119.92452081
"1370",1982-10-02,119.92452081
"1371",1982-10-03,119.92452081
"1372",1982-10-04,118.229069025
"1373",1982-10-05,116.97777522
"1374",1982-10-06,121.160262865
"1375",1982-10-07,125.19220957
"1376",1982-10-08,131.798904005
"1377",1982-10-09,131.798904005
"1378",1982-10-10,131.798904005
"1379",1982-10-11,129.25805909
"1380",1982-10-12,131.757847385
"1381",1982-10-13,128.94640202
"1382",1982-10-14,134.855133915
"1383",1982-10-15,131.510263525
"1384",1982-10-16,131.510263525
"1385",1982-10-17,131.510263525
"1386",1982-10-18,127.993701815
"1387",1982-10-19,132.10713969
"1388",1982-10-20,129.78744066
"1389",1982-10-21,130.61977032
"1390",1982-10-22,128.337706525
"1391",1982-10-23,128.337706525
"1392",1982-10-24,128.337706525
"1393",1982-10-25,127.32466553
"1394",1982-10-26,126.054087555
"1395",1982-10-27,127.722479295
"1396",1982-10-28,126.76231425
"1397",1982-10-29,127.7856194
"1398",1982-10-30,127.7856194
"1399",1982-10-31,127.7856194
"1400",1982-11-01,128.41950873
"1401",1982-11-02,130.29318357
"1402",1982-11-03,131.179944355
"1403",1982-11-04,129.34825924
"1404",1982-11-05,128.53770203
"1405",1982-11-06,128.53770203
"1406",1982-11-07,128.53770203
"1407",1982-11-08,124.240131435
"1408",1982-11-09,124.20622862
"1409",1982-11-10,124.650697635
"1410",1982-11-11,123.562075135
"1411",1982-11-12,121.65325334
"1412",1982-11-13,121.65325334
"1413",1982-11-14,121.65325334
"1414",1982-11-15,123.42677491
"1415",1982-11-16,123.55865375
"1416",1982-11-17,126.631990585
"1417",1982-11-18,124.6441659
"1418",1982-11-19,126.131224235
"1419",1982-11-20,126.131224235
"1420",1982-11-21,126.131224235
"1421",1982-11-22,125.96108809
"1422",1982-11-23,123.27250155
"1423",1982-11-24,122.980439685
"1424",1982-11-25,125.87462036
"1425",1982-11-26,125.039491385
"1426",1982-11-27,125.039491385
"1427",1982-11-28,125.039491385
"1428",1982-11-29,129.38060688
"1429",1982-11-30,128.381873495
"1430",1982-12-01,132.13513284
"1431",1982-12-02,130.603285465
"1432",1982-12-03,132.16810255
"1433",1982-12-04,132.16810255
"1434",1982-12-05,132.16810255
"1435",1982-12-06,133.239618125
"1436",1982-12-07,137.233307525
"1437",1982-12-08,136.265988675
"1438",1982-12-09,133.32390861
"1439",1982-12-10,132.74724972
"1440",1982-12-11,132.74724972
"1441",1982-12-12,132.74724972
"1442",1982-12-13,132.282874465
"1443",1982-12-14,135.55713991
"1444",1982-12-15,131.720523185
"1445",1982-12-16,132.74040695
"1446",1982-12-17,133.46885092
"1447",1982-12-18,133.46885092
"1448",1982-12-19,133.46885092
"1449",1982-12-20,132.527970045
"1450",1982-12-21,134.12326856
"1451",1982-12-22,135.45263215
"1452",1982-12-23,135.15030613
"1453",1982-12-24,134.66882395
"1454",1982-12-25,134.66882395
"1455",1982-12-26,134.66882395
"1456",1982-12-27,134.66882395
"1457",1982-12-28,134.66882395
"1458",1982-12-29,133.9689952
"1459",1982-12-30,134.423417335
"1460",1982-12-31,134.36774207
"1461",1983-01-01,134.36774207
"1462",1983-01-02,134.36774207
"1463",1983-01-03,134.36774207
"1464",1983-01-04,134.807234525
"1465",1983-01-05,136.66691279
"1466",1983-01-06,138.597196
"1467",1983-01-07,136.57422436
"1468",1983-01-08,136.57422436
"1469",1983-01-09,136.57422436
"1470",1983-01-10,143.44374337
"1471",1983-01-11,148.821849555
"1472",1983-01-12,147.011003785
"1473",1983-01-13,149.209399165
"1474",1983-01-14,146.893432555
"1475",1983-01-15,146.893432555
"1476",1983-01-16,146.893432555
"1477",1983-01-17,150.466602635
"1478",1983-01-18,148.734759755
"1479",1983-01-19,151.491773995
"1480",1983-01-20,148.92729042
